loss,params,stats,iteration,train_time
0.09999999999999998,"{'actv': 'relu', 'batch_size': 24, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.07230058371571974, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 2}","{'precision_N': 0.9889336016096579, 'recall_N': 0.5879186602870813, 'fscore_N': 0.7374343585896475, 'precision_A': 0.12563451776649745, 'recall_A': 0.9, 'fscore_A': 0.22048997772828507, 'precision_W': 0.9356435347057591, 'recall_W': 0.6071829405162739, 'fscore_W': 0.7055242116228967, 'err_threshold': 0.6666666666666666, 'n_perc': 50}",22,84.14478239999994
0.2072072072072072,"{'actv': 'relu', 'batch_size': 16, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.06760130091752517, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 2}","{'precision_N': 0.9764102564102564, 'recall_N': 0.5780206435944141, 'fscore_N': 0.7261632341723875, 'precision_A': 0.1123882503192848, 'recall_A': 0.7927927927927928, 'fscore_A': 0.19686800894854586, 'precision_W': 0.9218559659232838, 'recall_W': 0.5915813424345847, 'fscore_W': 0.6927435697811211, 'err_threshold': 0.6666666666666666, 'n_perc': 52}",23,101.27130229999989
0.4571428571428572,"{'actv': 'relu', 'batch_size': 32, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.06666077629471187, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 3}","{'precision_N': 0.9576345984112974, 'recall_N': 0.6660527931246163, 'fscore_N': 0.785662563359884, 'precision_A': 0.09484193011647254, 'recall_A': 0.5428571428571428, 'fscore_A': 0.16147308781869688, 'precision_W': 0.905389367632199, 'recall_W': 0.6585928489042676, 'fscore_W': 0.7478656227994315, 'err_threshold': 0.7777777777777777, 'n_perc': 65}",24,70.95537459999991
0.5178571428571428,"{'actv': 'relu', 'batch_size': 32, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.05681035314812792, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 5, 'nnl_u': 7}","{'precision_N': 0.9431372549019608, 'recall_N': 0.5873015873015873, 'fscore_N': 0.7238525206922498, 'precision_A': 0.07397260273972603, 'recall_A': 0.48214285714285715, 'fscore_A': 0.12826603325415678, 'precision_W': 0.8875107171635777, 'recall_W': 0.5805714285714285, 'fscore_W': 0.6857349854962119, 'err_threshold': 0.7777777777777777, 'n_perc': 50}",25,87.70846140000003
0.5181818181818182,"{'actv': 'relu', 'batch_size': 16, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.08197753059347117, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 7}","{'precision_N': 0.9530864197530864, 'recall_N': 0.6946610677864428, 'fscore_N': 0.8036086051353227, 'precision_A': 0.09430604982206406, 'recall_A': 0.4818181818181818, 'fscore_A': 0.15773809523809526, 'precision_W': 0.8999261267354092, 'recall_W': 0.6814856499718627, 'fscore_W': 0.7636278757663327, 'err_threshold': 0.7777777777777777, 'n_perc': 66}",26,110.93900900000017
0.2571428571428571,"{'actv': 'relu', 'batch_size': 16, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.0897857531612921, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 10, 'nnl_u': 3}","{'precision_N': 0.9765625, 'recall_N': 0.6641086186540732, 'fscore_N': 0.7905832747716093, 'precision_A': 0.1205564142194745, 'recall_A': 0.7428571428571429, 'fscore_A': 0.20744680851063832, 'precision_W': 0.9266010553046387, 'recall_W': 0.6687048360200111, 'fscore_W': 0.7565480724606577, 'err_threshold': 0.6666666666666666, 'n_perc': 53}",27,219.62351480000007
0.48514851485148514,"{'actv': 'relu', 'batch_size': 32, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.03402453664601279, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 3, 'nnl_u': 4}","{'precision_N': 0.944254835039818, 'recall_N': 0.5132962275819418, 'fscore_N': 0.6650641025641025, 'precision_A': 0.06197854588796186, 'recall_A': 0.5148514851485149, 'fscore_A': 0.11063829787234043, 'precision_W': 0.8923864385297264, 'recall_W': 0.5133876600698486, 'fscore_W': 0.6324698032195927, 'err_threshold': 0.8888888888888888, 'n_perc': 48}",28,84.09884109999985
0.10784313725490191,"{'actv': 'relu', 'batch_size': 48, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.01962565315202685, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 6, 'nnl_u': 7}","{'precision_N': 0.9879781420765027, 'recall_N': 0.5498783454987834, 'fscore_N': 0.70652598671356, 'precision_A': 0.1095066185318893, 'recall_A': 0.8921568627450981, 'fscore_A': 0.19506966773847803, 'precision_W': 0.9366584998075734, 'recall_W': 0.5698739977090492, 'fscore_W': 0.6766470952270432, 'err_threshold': 0.6666666666666666, 'n_perc': 44}",29,53.13402659999974
0.2222222222222222,"{'actv': 'relu', 'batch_size': 40, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.0526416834122785, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 3, 'nnl_u': 3}","{'precision_N': 0.9841269841269841, 'recall_N': 0.8241691842900302, 'fscore_N': 0.897073331141072, 'precision_A': 0.20923913043478262, 'recall_A': 0.7777777777777778, 'fscore_A': 0.3297644539614561, 'precision_W': 0.9403904405035359, 'recall_W': 0.8215507411630558, 'fscore_W': 0.8650530467392579, 'err_threshold': 0.6666666666666666, 'n_perc': 69}",30,70.47801440000012
0.5309734513274336,"{'actv': 'relu', 'batch_size': 24, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.03498951033721322, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 4, 'nnl_u': 6}","{'precision_N': 0.9491525423728814, 'recall_N': 0.6738868832731648, 'fscore_N': 0.7881773399014778, 'precision_A': 0.08907563025210084, 'recall_A': 0.4690265486725664, 'fscore_A': 0.1497175141242938, 'precision_W': 0.894398350220967, 'recall_W': 0.6608450704225353, 'fscore_W': 0.7475317284576345, 'err_threshold': 0.7777777777777777, 'n_perc': 63}",31,102.47665210000014
