loss,params,stats,iteration,train_time
1.0,"{'actv': 'relu', 'batch_size': 48, 'drop_enabled': True, 'epochs': 100, 'loss': 'mae', 'lr': 0.10944063418741538, 'optimizer': 'adam', 'overcomplete': True, 'shuffle': False, 'drop_factor': 0.2, 'l1_reg': 2e-05, 'nl_o': 7, 'nnl_o': 11, 'nl_u': 4, 'nnl_u': 2}","{'precision_N': 0.9341040462427745, 'recall_N': 1.0, 'fscore_N': 0.9659294680215182, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8725503692071235, 'recall_W': 0.9341040462427745, 'fscore_W': 0.902278624464031, 'err_threshold': 1.0, 'n_perc': 93}",11,83.85032000000001
1.0,"{'actv': 'relu', 'batch_size': 24, 'drop_enabled': True, 'epochs': 100, 'loss': 'mae', 'lr': 0.14724802938420453, 'optimizer': 'adam', 'overcomplete': True, 'shuffle': False, 'drop_factor': 0.3, 'l1_reg': 1e-05, 'nl_o': 6, 'nnl_o': 10, 'nl_u': 4, 'nnl_u': 2}","{'precision_N': 0.9454865181711606, 'recall_N': 1.0, 'fscore_N': 0.971979511901175, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8939447560434244, 'recall_W': 0.9454865181711606, 'fscore_W': 0.9189935244411462, 'err_threshold': 1.0, 'n_perc': 93}",12,88.96955679999996
1.0,"{'actv': 'relu', 'batch_size': 16, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.060201436446864445, 'optimizer': 'adam', 'overcomplete': True, 'shuffle': True, 'drop_factor': 0.1, 'l1_reg': 1e-05, 'nl_o': 9, 'nnl_o': 15, 'nl_u': 4, 'nnl_u': 2}","{'precision_N': 0.9346557759626605, 'recall_N': 1.0, 'fscore_N': 0.9662243667068757, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.873581419540363, 'recall_W': 0.9346557759626605, 'fscore_W': 0.9030871852184451, 'err_threshold': 1.0, 'n_perc': 93}",13,222.1245856999999
1.0,"{'actv': 'relu', 'batch_size': 16, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.09033404674117412, 'optimizer': 'adam', 'overcomplete': True, 'shuffle': True, 'drop_factor': 0.1, 'l1_reg': 3e-05, 'nl_o': 6, 'nnl_o': 6, 'nl_u': 4, 'nnl_u': 2}","{'precision_N': 0.9363317757009346, 'recall_N': 1.0, 'fscore_N': 0.9671191553544495, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8767171941872653, 'recall_W': 0.9363317757009346, 'fscore_W': 0.9055443960474198, 'err_threshold': 1.0, 'n_perc': 88}",14,92.08622270000001
1.0,"{'actv': 'relu', 'batch_size': 64, 'drop_enabled': True, 'epochs': 100, 'loss': 'mae', 'lr': 0.010112097637568014, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': False, 'drop_factor': 0.5, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 4, 'nnl_u': 9}","{'precision_N': 0.9401026811180833, 'recall_N': 1.0, 'fscore_N': 0.9691267274331079, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8837930510454085, 'recall_W': 0.9401026811180833, 'fscore_W': 0.9110786348030586, 'err_threshold': 1.0, 'n_perc': 93}",15,40.71192969999993
0.96,"{'actv': 'relu', 'batch_size': 32, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.014356869953935062, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 3, 'nnl_u': 5}","{'precision_N': 0.9447322970639033, 'recall_N': 1.0, 'fscore_N': 0.9715808170515097, 'precision_A': 1.0, 'recall_A': 0.04, 'precision_W': 0.94790677741635, 'recall_W': 0.9448592762780011, 'fscore_W': 0.9201932386409162, 'err_threshold': 1.0, 'n_perc': 85}",16,69.35580260000006
1.0,"{'actv': 'relu', 'batch_size': 32, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.07712169580286617, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': False, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 8, 'nnl_u': 5}","{'precision_N': 0.9425675675675675, 'recall_N': 1.0, 'fscore_N': 0.9704347826086956, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.888433619430241, 'recall_W': 0.9425675675675675, 'fscore_W': 0.9147003525264396, 'err_threshold': 1.0, 'n_perc': 91}",17,84.62731599999984
1.0,"{'actv': 'relu', 'batch_size': 8, 'drop_enabled': True, 'epochs': 100, 'loss': 'mae', 'lr': 0.02427571868705232, 'optimizer': 'adam', 'overcomplete': True, 'shuffle': False, 'drop_factor': 0.3, 'l1_reg': 2e-05, 'nl_o': 5, 'nnl_o': 13, 'nl_u': 4, 'nnl_u': 2}","{'precision_N': 0.9338277239018825, 'recall_N': 1.0, 'fscore_N': 0.9657817109144543, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8720342179277705, 'recall_W': 0.9338277239018825, 'fscore_W': 0.9018737368893107, 'err_threshold': 1.0, 'n_perc': 93}",18,278.3194825999999
1.0,"{'actv': 'relu', 'batch_size': 48, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.027272119804476153, 'optimizer': 'adam', 'overcomplete': True, 'shuffle': False, 'drop_factor': 0.1, 'l1_reg': 3e-05, 'nl_o': 9, 'nnl_o': 9, 'nl_u': 4, 'nnl_u': 2}","{'precision_N': 0.9381384790011351, 'recall_N': 1.0, 'fscore_N': 0.968081991215227, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8801038057825632, 'recall_W': 0.9381384790011351, 'fscore_W': 0.9081949667870433, 'err_threshold': 1.0, 'n_perc': 90}",19,88.03166599999986
1.0,"{'actv': 'relu', 'batch_size': 56, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.01105683052120054, 'optimizer': 'adam', 'overcomplete': True, 'shuffle': False, 'drop_factor': 0.1, 'l1_reg': 3e-05, 'nl_o': 8, 'nnl_o': 11, 'nl_u': 4, 'nnl_u': 2}","{'precision_N': 0.9408983451536643, 'recall_N': 1.0, 'fscore_N': 0.9695493300852619, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.885289695912904, 'recall_W': 0.9408983451536643, 'fscore_W': 0.9122473602220668, 'err_threshold': 1.0, 'n_perc': 85}",20,98.3606863
0.96875,"{'actv': 'relu', 'batch_size': 40, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.014921977354487252, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 2}","{'precision_N': 0.9460556844547564, 'recall_N': 1.0, 'fscore_N': 0.9722801788375559, 'precision_A': 1.0, 'recall_A': 0.03125, 'precision_W': 0.9490543261990201, 'recall_W': 0.9461493920092646, 'fscore_W': 0.9216022892311728, 'err_threshold': 1.0000000000000002, 'n_perc': 97}",21,51.88889109999991
0.9545454545454546,"{'actv': 'relu', 'batch_size': 40, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.01691558013572247, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 2}","{'precision_N': 0.9393414211438474, 'recall_N': 1.0, 'fscore_N': 0.9687220732797139, 'precision_A': 1.0, 'recall_A': 0.045454545454545456, 'precision_W': 0.9431849946888802, 'recall_W': 0.9395161290322581, 'fscore_W': 0.9128498321106677, 'err_threshold': 1.0, 'n_perc': 87}",22,56.97899000000007
0.9565217391304348,"{'actv': 'relu', 'batch_size': 40, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.03774871858056099, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 2}","{'precision_N': 0.9515951595159516, 'recall_N': 1.0, 'fscore_N': 0.9751972942502818, 'precision_A': 1.0, 'recall_A': 0.043478260869565216, 'precision_W': 0.9540393117248059, 'recall_W': 0.9517014270032931, 'fscore_W': 0.9301635486935533, 'err_threshold': 1.0, 'n_perc': 85}",23,58.486930499999744
0.991304347826087,"{'actv': 'relu', 'batch_size': 40, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.03643245997457931, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 6, 'nnl_u': 2}","{'precision_N': 0.9336051252184042, 'recall_N': 1.0, 'fscore_N': 0.9656626506024097, 'precision_A': 1.0, 'recall_A': 0.008695652173913044, 'precision_W': 0.9380494852881851, 'recall_W': 0.9336437718277066, 'fscore_W': 0.9021769426870504, 'err_threshold': 1.0000000000000002, 'n_perc': 100}",24,84.00150459999986
0.9607843137254902,"{'actv': 'relu', 'batch_size': 40, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.04109350099708744, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 3}","{'precision_N': 0.9408569704284853, 'recall_N': 1.0, 'fscore_N': 0.9695273631840796, 'precision_A': 1.0, 'recall_A': 0.0392156862745098, 'precision_W': 0.9444888723046408, 'recall_W': 0.9409993979530403, 'fscore_W': 0.9146244867017022, 'err_threshold': 1.0, 'n_perc': 90}",25,60.46410939999987
0.968421052631579,"{'actv': 'relu', 'batch_size': 56, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.0185488205127493, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 6, 'nnl_u': 3}","{'precision_N': 0.9458505002942907, 'recall_N': 1.0, 'fscore_N': 0.9721718088324259, 'precision_A': 1.0, 'recall_A': 0.031578947368421054, 'precision_W': 0.9488729459300382, 'recall_W': 0.9459459459459459, 'fscore_W': 0.9213257481341485, 'err_threshold': 1.0, 'n_perc': 90}",26,59.09056439999995
0.9666666666666667,"{'actv': 'relu', 'batch_size': 40, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.04976021159493952, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 10, 'nnl_u': 7}","{'precision_N': 0.948306595365419, 'recall_N': 1.0, 'fscore_N': 0.9734675205855444, 'precision_A': 1.0, 'recall_A': 0.03333333333333333, 'precision_W': 0.9510660297765176, 'recall_W': 0.9483985765124555, 'fscore_W': 0.9249469836698886, 'err_threshold': 1.0000000000000002, 'n_perc': 97}",27,89.29438770000024
0.962962962962963,"{'actv': 'relu', 'batch_size': 24, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.034408808205469384, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 4, 'nnl_u': 3}","{'precision_N': 0.9377245508982036, 'recall_N': 1.0, 'fscore_N': 0.9678615574783683, 'precision_A': 1.0, 'recall_A': 0.037037037037037035, 'precision_W': 0.941742321807997, 'recall_W': 0.937873357228196, 'fscore_W': 0.9100271712816073, 'err_threshold': 1.0, 'n_perc': 93}",28,108.67692009999973
1.0,"{'actv': 'relu', 'batch_size': 48, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.019269831966566016, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 3, 'nnl_u': 7}","{'precision_N': 0.9370840895341803, 'recall_N': 1.0, 'fscore_N': 0.9675202998126171, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8781265908581036, 'recall_W': 0.9370840895341803, 'fscore_W': 0.9066478792557434, 'err_threshold': 1.1356817483901978, 'n_perc': 100}",29,58.092166700000234
0.967741935483871,"{'actv': 'relu', 'batch_size': 40, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.18944218486245099, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 2}","{'precision_N': 0.946010797840432, 'recall_N': 1.0, 'fscore_N': 0.9722564734895192, 'precision_A': 1.0, 'recall_A': 0.03225806451612903, 'precision_W': 0.949017382152312, 'recall_W': 0.9461077844311377, 'fscore_W': 0.9215933884389053, 'err_threshold': 1.0, 'n_perc': 93}",30,64.81754330000012
0.9824561403508771,"{'actv': 'relu', 'batch_size': 56, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.018809815593829517, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 5, 'nnl_u': 4}","{'precision_N': 0.936145952109464, 'recall_N': 1.0, 'fscore_N': 0.967020023557126, 'precision_A': 1.0, 'recall_A': 0.017543859649122806, 'precision_W': 0.9402913743529271, 'recall_W': 0.9362186788154897, 'fscore_W': 0.906479449409772, 'err_threshold': 1.0, 'n_perc': 92}",31,65.90282079999997
